invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,credit_term,days_late,days_overdue,is_paid,is_late,is_overdue,payment_delay,risk_category,invoice_month,invoice_quarter,amount_bucket,risk_score,predicted_late,invoice_date_str,due_date_str,payment_date_str
INV-000400,CUST-1338,2023-10-23,2023-11-22,2023-11-23,5015.77,30,1.0,0,1,1,0,1.0,Low Risk,10,4,Large,0.9974201917648315,1.0,2023-10-23,2023-11-22,2023-11-23
INV-000401,CUST-1194,2023-10-24,2023-12-23,2023-12-18,5711.53,60,-5.0,0,1,0,0,-5.0,No Risk,10,4,Large,0.1265822947025299,0.0,2023-10-24,2023-12-23,2023-12-18
INV-000402,CUST-1310,2024-12-26,2025-01-10,2025-01-12,1373.37,15,2.0,0,1,1,0,2.0,Low Risk,12,4,Medium,0.9939075112342834,1.0,2024-12-26,2025-01-10,2025-01-12
INV-000403,CUST-1163,2024-02-11,2024-03-27,,13815.65,45,,458,0,0,1,458.0,High Risk,2,1,Large,,,2024-02-11,2024-03-27,
INV-000404,CUST-1208,2024-09-04,2024-10-19,2024-10-19,14458.87,45,0.0,0,1,0,0,0.0,No Risk,9,3,Large,0.06130393594503403,0.0,2024-09-04,2024-10-19,2024-10-19
INV-000405,CUST-1445,2024-02-09,2024-03-10,2024-03-10,15934.74,30,0.0,0,1,0,0,0.0,No Risk,2,1,XLarge,0.059061359614133835,0.0,2024-02-09,2024-03-10,2024-03-10
INV-000406,CUST-1169,2023-12-12,2024-01-11,2024-02-16,6376.31,30,36.0,0,1,1,0,36.0,Medium Risk,12,4,Large,0.9970659613609314,1.0,2023-12-12,2024-01-11,2024-02-16
INV-000407,CUST-1484,2024-09-13,2024-09-28,2024-10-02,8349.73,15,4.0,0,1,1,0,4.0,Low Risk,9,3,Large,0.8956530690193176,1.0,2024-09-13,2024-09-28,2024-10-02
INV-000408,CUST-1161,2024-02-24,2024-03-25,2024-03-24,2457.79,30,-1.0,0,1,0,0,-1.0,No Risk,2,1,Medium,0.022709283977746964,0.0,2024-02-24,2024-03-25,2024-03-24
INV-000409,CUST-1068,2023-07-01,2023-08-15,2023-08-13,9569.34,45,-2.0,0,1,0,0,-2.0,No Risk,7,3,Large,0.008633139543235302,0.0,2023-07-01,2023-08-15,2023-08-13
INV-000410,CUST-1289,2023-01-01,2023-02-15,2023-02-08,6011.5,45,-7.0,0,1,0,0,-7.0,No Risk,1,1,Large,0.06307608634233475,0.0,2023-01-01,2023-02-15,2023-02-08
INV-000411,CUST-1398,2024-07-20,2024-08-19,,3400.49,30,,313,0,0,1,313.0,High Risk,7,3,Medium,,,2024-07-20,2024-08-19,
INV-000412,CUST-1277,2024-01-06,2024-02-05,2024-02-01,9816.26,30,-4.0,0,1,0,0,-4.0,No Risk,1,1,Large,0.04103630408644676,0.0,2024-01-06,2024-02-05,2024-02-01
INV-000413,CUST-1304,2024-10-22,2024-11-21,2024-11-24,10124.96,30,3.0,0,1,1,0,3.0,Low Risk,10,4,Large,0.7866004705429077,1.0,2024-10-22,2024-11-21,2024-11-24
INV-000414,CUST-1404,2024-03-06,2024-03-21,2024-03-21,5158.94,15,0.0,0,1,0,0,0.0,No Risk,3,1,Large,0.22539062798023224,0.0,2024-03-06,2024-03-21,2024-03-21
INV-000415,CUST-1384,2023-11-05,2023-12-05,,6979.32,30,,571,0,0,1,571.0,High Risk,11,4,Large,,,2023-11-05,2023-12-05,
INV-000416,CUST-1392,2023-05-17,2023-06-16,2023-07-13,2153.02,30,27.0,0,1,1,0,27.0,Low Risk,5,2,Medium,0.8624095916748047,1.0,2023-05-17,2023-06-16,2023-07-13
INV-000417,CUST-1135,2023-07-21,2023-08-20,2023-08-25,13287.07,30,5.0,0,1,1,0,5.0,Low Risk,7,3,Large,0.3140147030353546,0.0,2023-07-21,2023-08-20,2023-08-25
INV-000418,CUST-1195,2024-03-11,2024-04-10,2024-04-22,2394.55,30,12.0,0,1,1,0,12.0,Low Risk,3,1,Medium,0.9968026876449585,1.0,2024-03-11,2024-04-10,2024-04-22
INV-000419,CUST-1401,2023-11-09,2023-12-09,2023-12-08,2795.2,30,-1.0,0,1,0,0,-1.0,No Risk,11,4,Medium,0.2209809422492981,0.0,2023-11-09,2023-12-09,2023-12-08
INV-000420,CUST-1128,2023-04-27,2023-05-27,2023-05-25,5165.99,30,-2.0,0,1,0,0,-2.0,No Risk,4,2,Large,0.04469754174351692,0.0,2023-04-27,2023-05-27,2023-05-25
INV-000421,CUST-1033,2024-10-27,2024-11-26,2024-11-28,11987.42,30,2.0,0,1,1,0,2.0,Low Risk,10,4,Large,0.9933131337165833,1.0,2024-10-27,2024-11-26,2024-11-28
INV-000422,CUST-1176,2024-07-28,2024-09-11,2024-09-10,11981.98,45,-1.0,0,1,0,0,-1.0,No Risk,7,3,Large,0.009940143674612045,0.0,2024-07-28,2024-09-11,2024-09-10
INV-000423,CUST-1460,2023-09-01,2023-10-01,2023-10-02,4895.84,30,1.0,0,1,1,0,1.0,Low Risk,9,3,Medium,0.8638144731521606,1.0,2023-09-01,2023-10-01,2023-10-02
INV-000424,CUST-1443,2024-06-20,2024-08-19,2024-08-22,9121.69,60,3.0,0,1,1,0,3.0,Low Risk,6,2,Large,0.7397620677947998,1.0,2024-06-20,2024-08-19,2024-08-22
INV-000425,CUST-1371,2024-08-24,2024-10-08,2024-10-12,1272.52,45,4.0,0,1,1,0,4.0,Low Risk,8,3,Medium,0.36977526545524597,0.0,2024-08-24,2024-10-08,2024-10-12
INV-000426,CUST-1470,2023-03-16,2023-04-15,2023-04-23,2764.3,30,8.0,0,1,1,0,8.0,Low Risk,3,1,Medium,0.9980729818344116,1.0,2023-03-16,2023-04-15,2023-04-23
INV-000427,CUST-1375,2024-01-21,2024-03-06,2024-02-28,2809.72,45,-7.0,0,1,0,0,-7.0,No Risk,1,1,Medium,0.005340904928743839,0.0,2024-01-21,2024-03-06,2024-02-28
INV-000428,CUST-1022,2023-07-29,2023-08-28,2023-09-01,13383.4,30,4.0,0,1,1,0,4.0,Low Risk,7,3,Large,0.9947373270988464,1.0,2023-07-29,2023-08-28,2023-09-01
INV-000429,CUST-1238,2024-04-19,2024-05-19,2024-05-13,8297.61,30,-6.0,0,1,0,0,-6.0,No Risk,4,2,Large,0.5180719494819641,1.0,2024-04-19,2024-05-19,2024-05-13
INV-000430,CUST-1158,2024-02-22,2024-03-23,2024-05-25,5697.16,30,63.0,0,1,1,0,63.0,Medium Risk,2,1,Large,0.9890924692153931,1.0,2024-02-22,2024-03-23,2024-05-25
INV-000431,CUST-1038,2023-12-13,2024-01-12,2024-02-03,6157.27,30,22.0,0,1,1,0,22.0,Low Risk,12,4,Large,0.9961928129196167,1.0,2023-12-13,2024-01-12,2024-02-03
INV-000432,CUST-1230,2024-06-12,2024-07-12,2024-07-15,17234.55,30,3.0,0,1,1,0,3.0,Low Risk,6,2,XLarge,0.9974518418312073,1.0,2024-06-12,2024-07-12,2024-07-15
INV-000433,CUST-1365,2024-10-01,2024-10-31,,4289.2,30,,240,0,0,1,240.0,High Risk,10,4,Medium,,,2024-10-01,2024-10-31,
INV-000434,CUST-1051,2023-06-28,2023-07-28,2023-07-23,1717.71,30,-5.0,0,1,0,0,-5.0,No Risk,6,2,Medium,0.18703405559062958,0.0,2023-06-28,2023-07-28,2023-07-23
INV-000435,CUST-1438,2023-07-01,2023-07-31,2023-08-01,11728.25,30,1.0,0,1,1,0,1.0,Low Risk,7,3,Large,0.9950980544090271,1.0,2023-07-01,2023-07-31,2023-08-01
INV-000436,CUST-1264,2024-10-25,2024-11-24,2024-11-26,5684.35,30,2.0,0,1,1,0,2.0,Low Risk,10,4,Large,0.6649047136306763,1.0,2024-10-25,2024-11-24,2024-11-26
INV-000437,CUST-1283,2023-01-25,2023-03-11,2023-03-09,10540.05,45,-2.0,0,1,0,0,-2.0,No Risk,1,1,Large,0.061962805688381195,0.0,2023-01-25,2023-03-11,2023-03-09
INV-000438,CUST-1027,2023-06-29,2023-07-29,,4741.88,30,,700,0,0,1,700.0,High Risk,6,2,Medium,,,2023-06-29,2023-07-29,
INV-000439,CUST-1226,2024-12-10,2025-01-09,2025-01-10,2512.54,30,1.0,0,1,1,0,1.0,Low Risk,12,4,Medium,0.9962437152862549,1.0,2024-12-10,2025-01-09,2025-01-10
INV-000440,CUST-1277,2024-05-15,2024-06-29,2024-07-08,6783.56,45,9.0,0,1,1,0,9.0,Low Risk,5,2,Large,0.7584041357040405,1.0,2024-05-15,2024-06-29,2024-07-08
INV-000441,CUST-1286,2023-06-10,2023-07-10,2023-07-09,4954.94,30,-1.0,0,1,0,0,-1.0,No Risk,6,2,Medium,0.5064107179641724,1.0,2023-06-10,2023-07-10,2023-07-09
INV-000442,CUST-1097,2023-06-26,2023-07-11,2023-07-12,5698.47,15,1.0,0,1,1,0,1.0,Low Risk,6,2,Large,0.6989262700080872,1.0,2023-06-26,2023-07-11,2023-07-12
INV-000443,CUST-1284,2023-10-12,2023-11-11,2023-11-23,17912.54,30,12.0,0,1,1,0,12.0,Low Risk,10,4,XLarge,0.9958850741386414,1.0,2023-10-12,2023-11-11,2023-11-23
INV-000444,CUST-1367,2023-03-04,2023-04-03,2023-04-05,2040.68,30,2.0,0,1,1,0,2.0,Low Risk,3,1,Medium,0.9458334445953369,1.0,2023-03-04,2023-04-03,2023-04-05
INV-000445,CUST-1448,2024-10-23,2024-12-22,2024-12-22,6177.91,60,0.0,0,1,0,0,0.0,No Risk,10,4,Large,0.006264287047088146,0.0,2024-10-23,2024-12-22,2024-12-22
INV-000446,CUST-1481,2024-10-27,2024-11-26,2024-11-26,2552.43,30,0.0,0,1,0,0,0.0,No Risk,10,4,Medium,0.7383087873458862,1.0,2024-10-27,2024-11-26,2024-11-26
INV-000447,CUST-1453,2023-06-05,2023-08-04,2023-08-03,618.66,60,-1.0,0,1,0,0,-1.0,No Risk,6,2,Small,0.27589505910873413,0.0,2023-06-05,2023-08-04,2023-08-03
INV-000448,CUST-1317,2024-04-13,2024-05-13,2024-05-13,4725.97,30,0.0,0,1,0,0,0.0,No Risk,4,2,Medium,0.9167066216468811,1.0,2024-04-13,2024-05-13,2024-05-13
INV-000449,CUST-1304,2023-02-18,2023-03-20,2023-03-29,5038.27,30,9.0,0,1,1,0,9.0,Low Risk,2,1,Large,0.8596779108047485,1.0,2023-02-18,2023-03-20,2023-03-29
INV-000450,CUST-1147,2023-03-25,2023-04-24,2023-04-22,8093.51,30,-2.0,0,1,0,0,-2.0,No Risk,3,1,Large,0.27625271677970886,0.0,2023-03-25,2023-04-24,2023-04-22
INV-000451,CUST-1004,2023-12-27,2024-01-26,2024-01-25,4129.73,30,-1.0,0,1,0,0,-1.0,No Risk,12,4,Medium,0.0045011332258582115,0.0,2023-12-27,2024-01-26,2024-01-25
INV-000452,CUST-1035,2024-11-19,2024-12-19,2024-12-21,1493.38,30,2.0,0,1,1,0,2.0,Low Risk,11,4,Medium,0.748711109161377,1.0,2024-11-19,2024-12-19,2024-12-21
INV-000453,CUST-1192,2023-05-28,2023-07-12,2023-08-01,2545.43,45,20.0,0,1,1,0,20.0,Low Risk,5,2,Medium,0.9975118637084961,1.0,2023-05-28,2023-07-12,2023-08-01
INV-000454,CUST-1049,2024-09-21,2024-11-05,2024-11-09,14094.88,45,4.0,0,1,1,0,4.0,Low Risk,9,3,Large,0.9967554211616516,1.0,2024-09-21,2024-11-05,2024-11-09
INV-000455,CUST-1017,2023-12-08,2024-01-07,2024-01-09,2516.68,30,2.0,0,1,1,0,2.0,Low Risk,12,4,Medium,0.9962437152862549,1.0,2023-12-08,2024-01-07,2024-01-09
INV-000456,CUST-1172,2024-04-20,2024-06-19,,17441.02,60,,374,0,0,1,374.0,High Risk,4,2,XLarge,,,2024-04-20,2024-06-19,
INV-000457,CUST-1220,2023-03-04,2023-04-18,2023-04-17,11384.27,45,-1.0,0,1,0,0,-1.0,No Risk,3,1,Large,0.05101395770907402,0.0,2023-03-04,2023-04-18,2023-04-17
INV-000458,CUST-1158,2024-12-01,2024-12-31,2025-01-02,3811.49,30,2.0,0,1,1,0,2.0,Low Risk,12,4,Medium,0.9952577948570251,1.0,2024-12-01,2024-12-31,2025-01-02
INV-000459,CUST-1477,2023-12-26,2024-01-25,2024-01-23,2742.81,30,-2.0,0,1,0,0,-2.0,No Risk,12,4,Medium,0.005431876517832279,0.0,2023-12-26,2024-01-25,2024-01-23
INV-000460,CUST-1046,2024-07-14,2024-08-13,2024-08-13,11365.42,30,0.0,0,1,0,0,0.0,No Risk,7,3,Large,0.08662901073694229,0.0,2024-07-14,2024-08-13,2024-08-13
INV-000461,CUST-1373,2023-11-23,2023-12-23,2024-01-26,4053.24,30,34.0,0,1,1,0,34.0,Medium Risk,11,4,Medium,0.563900351524353,1.0,2023-11-23,2023-12-23,2024-01-26
INV-000462,CUST-1006,2023-05-21,2023-06-20,2023-06-25,1427.21,30,5.0,0,1,1,0,5.0,Low Risk,5,2,Medium,0.9973561763763428,1.0,2023-05-21,2023-06-20,2023-06-25
INV-000463,CUST-1099,2023-08-03,2023-08-18,2023-08-17,7706.76,15,-1.0,0,1,0,0,-1.0,No Risk,8,3,Large,0.19317981600761414,0.0,2023-08-03,2023-08-18,2023-08-17
INV-000464,CUST-1380,2024-03-10,2024-04-24,2024-04-24,6862.39,45,0.0,0,1,0,0,0.0,No Risk,3,1,Large,0.05950256064534187,0.0,2024-03-10,2024-04-24,2024-04-24
INV-000465,CUST-1233,2024-12-23,2025-01-22,2025-04-09,12211.89,30,77.0,0,1,1,0,77.0,Medium Risk,12,4,Large,0.9326089024543762,1.0,2024-12-23,2025-01-22,2025-04-09
INV-000466,CUST-1037,2023-11-14,2023-12-14,,6500.77,30,,562,0,0,1,562.0,High Risk,11,4,Large,,,2023-11-14,2023-12-14,
INV-000467,CUST-1280,2023-02-01,2023-04-02,2023-04-15,3167.45,60,13.0,0,1,1,0,13.0,Low Risk,2,1,Medium,0.20946380496025085,0.0,2023-02-01,2023-04-02,2023-04-15
INV-000468,CUST-1349,2024-10-31,2024-12-15,2024-12-14,13571.71,45,-1.0,0,1,0,0,-1.0,No Risk,10,4,Large,0.19574692845344543,0.0,2024-10-31,2024-12-15,2024-12-14
INV-000469,CUST-1497,2023-10-12,2023-11-11,2023-11-06,14670.48,30,-5.0,0,1,0,0,-5.0,No Risk,10,4,Large,0.8163685202598572,1.0,2023-10-12,2023-11-11,2023-11-06
INV-000470,CUST-1302,2023-11-01,2023-12-16,2023-12-13,5922.8,45,-3.0,0,1,0,0,-3.0,No Risk,11,4,Large,0.0068632154725492,0.0,2023-11-01,2023-12-16,2023-12-13
INV-000471,CUST-1181,2024-03-04,2024-03-19,2024-03-21,5157.76,15,2.0,0,1,1,0,2.0,Low Risk,3,1,Large,0.7855029702186584,1.0,2024-03-04,2024-03-19,2024-03-21
INV-000472,CUST-1095,2024-04-21,2024-05-06,2024-05-13,1705.11,15,7.0,0,1,1,0,7.0,Low Risk,4,2,Medium,0.7409614324569702,1.0,2024-04-21,2024-05-06,2024-05-13
INV-000473,CUST-1099,2023-10-13,2023-11-12,2023-11-16,3022.92,30,4.0,0,1,1,0,4.0,Low Risk,10,4,Medium,0.9306357502937317,1.0,2023-10-13,2023-11-12,2023-11-16
INV-000474,CUST-1188,2023-05-24,2023-06-23,2023-06-27,9032.78,30,4.0,0,1,1,0,4.0,Low Risk,5,2,Large,0.9982393980026245,1.0,2023-05-24,2023-06-23,2023-06-27
INV-000475,CUST-1481,2024-02-28,2024-03-29,2024-03-28,3146.91,30,-1.0,0,1,0,0,-1.0,No Risk,2,1,Medium,0.09859251230955124,0.0,2024-02-28,2024-03-29,2024-03-28
INV-000476,CUST-1116,2023-01-19,2023-02-18,2023-02-20,1532.31,30,2.0,0,1,1,0,2.0,Low Risk,1,1,Medium,0.994659960269928,1.0,2023-01-19,2023-02-18,2023-02-20
INV-000477,CUST-1191,2023-01-18,2023-02-17,,80555.55,30,,862,0,0,1,862.0,High Risk,1,1,XLarge,,,2023-01-18,2023-02-17,
INV-000478,CUST-1253,2024-08-12,2024-09-11,2024-09-14,1524.28,30,3.0,0,1,1,0,3.0,Low Risk,8,3,Medium,0.7080436944961548,1.0,2024-08-12,2024-09-11,2024-09-14
INV-000479,CUST-1469,2024-01-06,2024-02-05,2024-02-03,29893.64,30,-2.0,0,1,0,0,-2.0,No Risk,1,1,XLarge,0.23401592671871185,0.0,2024-01-06,2024-02-05,2024-02-03
INV-000480,CUST-1416,2023-06-24,2023-08-08,2023-08-05,3843.2,45,-3.0,0,1,0,0,-3.0,No Risk,6,2,Medium,0.0073760999366641045,0.0,2023-06-24,2023-08-08,2023-08-05
INV-000481,CUST-1471,2023-07-13,2023-08-12,2023-08-12,4593.28,30,0.0,0,1,0,0,0.0,No Risk,7,3,Medium,0.24970762431621552,0.0,2023-07-13,2023-08-12,2023-08-12
INV-000482,CUST-1161,2024-05-16,2024-06-15,2024-06-13,2870.32,30,-2.0,0,1,0,0,-2.0,No Risk,5,2,Medium,0.028285454958677292,0.0,2024-05-16,2024-06-15,2024-06-13
INV-000483,CUST-1256,2023-04-23,2023-05-23,2023-05-24,9193.66,30,1.0,0,1,1,0,1.0,Low Risk,4,2,Large,0.9972543120384216,1.0,2023-04-23,2023-05-23,2023-05-24
INV-000484,CUST-1323,2023-04-24,2023-05-24,2023-05-24,1553.37,30,0.0,0,1,0,0,0.0,No Risk,4,2,Medium,0.0028080574702471495,0.0,2023-04-24,2023-05-24,2023-05-24
INV-000485,CUST-1128,2023-08-10,2023-08-25,2023-08-25,1127.48,15,0.0,0,1,0,0,0.0,No Risk,8,3,Medium,0.0889214277267456,0.0,2023-08-10,2023-08-25,2023-08-25
INV-000486,CUST-1018,2024-11-08,2024-12-23,2024-12-21,17821.08,45,-2.0,0,1,0,0,-2.0,No Risk,11,4,XLarge,0.016893548890948296,0.0,2024-11-08,2024-12-23,2024-12-21
INV-000487,CUST-1281,2024-10-05,2024-11-04,,2583.3,30,,236,0,0,1,236.0,High Risk,10,4,Medium,,,2024-10-05,2024-11-04,
INV-000488,CUST-1490,2023-09-21,2023-10-21,2023-10-28,8927.31,30,7.0,0,1,1,0,7.0,Low Risk,9,3,Large,0.8389201760292053,1.0,2023-09-21,2023-10-21,2023-10-28
INV-000489,CUST-1223,2023-02-24,2023-03-26,2023-03-26,2062.42,30,0.0,0,1,0,0,0.0,No Risk,2,1,Medium,0.041153717786073685,0.0,2023-02-24,2023-03-26,2023-03-26
INV-000490,CUST-1054,2024-10-04,2024-11-03,2024-10-30,8662.31,30,-4.0,0,1,0,0,-4.0,No Risk,10,4,Large,0.013285246677696705,0.0,2024-10-04,2024-11-03,2024-10-30
INV-000491,CUST-1058,2024-04-02,2024-05-02,2024-05-04,18898.49,30,2.0,0,1,1,0,2.0,Low Risk,4,2,XLarge,0.806489884853363,1.0,2024-04-02,2024-05-02,2024-05-04
INV-000492,CUST-1323,2023-06-11,2023-07-11,2023-07-06,3223.76,30,-5.0,0,1,0,0,-5.0,No Risk,6,2,Medium,0.002596618141978979,0.0,2023-06-11,2023-07-11,2023-07-06
INV-000493,CUST-1360,2024-01-15,2024-02-14,2024-02-16,1046.54,30,2.0,0,1,1,0,2.0,Low Risk,1,1,Medium,0.9758039712905884,1.0,2024-01-15,2024-02-14,2024-02-16
INV-000494,CUST-1174,2023-03-28,2023-04-27,2023-05-12,18977.99,30,15.0,0,1,1,0,15.0,Low Risk,3,1,XLarge,0.9959065914154053,1.0,2023-03-28,2023-04-27,2023-05-12
INV-000495,CUST-1280,2023-02-24,2023-03-26,2023-03-24,10311.3,30,-2.0,0,1,0,0,-2.0,No Risk,2,1,Large,0.20340517163276672,0.0,2023-02-24,2023-03-26,2023-03-24
INV-000496,CUST-1114,2024-04-20,2024-05-20,2024-05-17,3364.86,30,-3.0,0,1,0,0,-3.0,No Risk,4,2,Medium,0.002431164961308241,0.0,2024-04-20,2024-05-20,2024-05-17
INV-000497,CUST-1288,2023-06-27,2023-08-11,2023-08-10,4128.37,45,-1.0,0,1,0,0,-1.0,No Risk,6,2,Medium,0.07004769146442413,0.0,2023-06-27,2023-08-11,2023-08-10
INV-000498,CUST-1431,2024-01-26,2024-03-11,2024-03-14,2021.26,45,3.0,0,1,1,0,3.0,Low Risk,1,1,Medium,0.11217302083969116,0.0,2024-01-26,2024-03-11,2024-03-14
INV-000499,CUST-1342,2023-12-15,2024-01-29,2024-01-27,15309.14,45,-2.0,0,1,0,0,-2.0,No Risk,12,4,XLarge,0.4918532371520996,0.0,2023-12-15,2024-01-29,2024-01-27
INV-000500,CUST-1151,2023-01-08,2023-02-07,2023-02-10,3204.23,30,3.0,0,1,1,0,3.0,Low Risk,1,1,Medium,0.7446569204330444,1.0,2023-01-08,2023-02-07,2023-02-10
INV-000501,CUST-1450,2023-11-09,2023-12-09,2023-12-09,1579.77,30,0.0,0,1,0,0,0.0,No Risk,11,4,Medium,0.3387738764286041,0.0,2023-11-09,2023-12-09,2023-12-09
INV-000502,CUST-1127,2024-03-18,2024-04-17,2024-05-06,5830.84,30,19.0,0,1,1,0,19.0,Low Risk,3,1,Large,0.9961681962013245,1.0,2024-03-18,2024-04-17,2024-05-06
INV-000503,CUST-1155,2023-11-24,2023-12-24,2023-12-20,2470.04,30,-4.0,0,1,0,0,-4.0,No Risk,11,4,Medium,0.005354067776352167,0.0,2023-11-24,2023-12-24,2023-12-20
INV-000504,CUST-1490,2023-02-23,2023-03-25,2023-03-31,2155.95,30,6.0,0,1,1,0,6.0,Low Risk,2,1,Medium,0.4477410614490509,0.0,2023-02-23,2023-03-25,2023-03-31
INV-000505,CUST-1386,2023-08-27,2023-09-26,2023-09-30,3483.95,30,4.0,0,1,1,0,4.0,Low Risk,8,3,Medium,0.9971333742141724,1.0,2023-08-27,2023-09-26,2023-09-30
INV-000506,CUST-1474,2023-08-17,2023-09-16,2023-09-17,5266.3,30,1.0,0,1,1,0,1.0,Low Risk,8,3,Large,0.9970097541809082,1.0,2023-08-17,2023-09-16,2023-09-17
INV-000507,CUST-1273,2024-08-01,2024-09-30,2024-09-25,1628.01,60,-5.0,0,1,0,0,-5.0,No Risk,8,3,Medium,0.06712890416383743,0.0,2024-08-01,2024-09-30,2024-09-25
INV-000508,CUST-1104,2023-02-20,2023-03-22,2023-04-16,14885.15,30,25.0,0,1,1,0,25.0,Low Risk,2,1,Large,0.9926068782806396,1.0,2023-02-20,2023-03-22,2023-04-16
INV-000509,CUST-1417,2024-08-31,2024-09-30,2024-10-26,8448.36,30,26.0,0,1,1,0,26.0,Low Risk,8,3,Large,0.6724427938461304,1.0,2024-08-31,2024-09-30,2024-10-26
INV-000510,CUST-1393,2024-08-26,2024-09-25,,3669.13,30,,276,0,0,1,276.0,High Risk,8,3,Medium,,,2024-08-26,2024-09-25,
INV-000511,CUST-1299,2023-09-21,2023-11-05,2023-11-09,2385.88,45,4.0,0,1,1,0,4.0,Low Risk,9,3,Medium,0.9942322373390198,1.0,2023-09-21,2023-11-05,2023-11-09
INV-000512,CUST-1246,2024-02-22,2024-03-23,2024-03-19,4576.18,30,-4.0,0,1,0,0,-4.0,No Risk,2,1,Medium,0.0022513149306178093,0.0,2024-02-22,2024-03-23,2024-03-19
INV-000513,CUST-1176,2023-04-06,2023-05-06,,10092.5,30,,784,0,0,1,784.0,High Risk,4,2,Large,,,2023-04-06,2023-05-06,
INV-000514,CUST-1039,2023-03-29,2023-04-28,2023-05-01,8916.58,30,3.0,0,1,1,0,3.0,Low Risk,3,1,Large,0.9975646734237671,1.0,2023-03-29,2023-04-28,2023-05-01
INV-000515,CUST-1477,2023-03-19,2023-04-18,,11462.13,30,,802,0,0,1,802.0,High Risk,3,1,Large,,,2023-03-19,2023-04-18,
INV-000516,CUST-1170,2023-10-15,2023-11-14,2023-11-15,3346.59,30,1.0,0,1,1,0,1.0,Low Risk,10,4,Medium,0.9321529269218445,1.0,2023-10-15,2023-11-14,2023-11-15
INV-000517,CUST-1247,2023-04-30,2023-06-14,2023-06-09,473.46,45,-5.0,0,1,0,0,-5.0,No Risk,4,2,Small,0.17823229730129242,0.0,2023-04-30,2023-06-14,2023-06-09
INV-000518,CUST-1026,2024-05-05,2024-06-04,2024-06-05,13336.35,30,1.0,0,1,1,0,1.0,Low Risk,5,2,Large,0.99355548620224,1.0,2024-05-05,2024-06-04,2024-06-05
INV-000519,CUST-1355,2024-03-27,2024-04-26,2024-04-23,4299.45,30,-3.0,0,1,0,0,-3.0,No Risk,3,1,Medium,0.09991054981946945,0.0,2024-03-27,2024-04-26,2024-04-23
INV-000520,CUST-1306,2024-05-14,2024-05-29,2024-05-29,8374.38,15,0.0,0,1,0,0,0.0,No Risk,5,2,Large,0.004749726038426161,0.0,2024-05-14,2024-05-29,2024-05-29
INV-000521,CUST-1409,2023-06-14,2023-06-29,2023-07-01,18683.26,15,2.0,0,1,1,0,2.0,Low Risk,6,2,XLarge,0.8730501532554626,1.0,2023-06-14,2023-06-29,2023-07-01
INV-000522,CUST-1408,2023-07-01,2023-07-31,2023-08-01,34459.05,30,1.0,0,1,1,0,1.0,Low Risk,7,3,XLarge,0.9363553524017334,1.0,2023-07-01,2023-07-31,2023-08-01
INV-000523,CUST-1013,2024-04-13,2024-05-13,2024-05-12,2922.35,30,-1.0,0,1,0,0,-1.0,No Risk,4,2,Medium,0.09507971256971359,0.0,2024-04-13,2024-05-13,2024-05-12
INV-000524,CUST-1316,2023-01-07,2023-02-06,,5470.73,30,,873,0,0,1,873.0,High Risk,1,1,Large,,,2023-01-07,2023-02-06,
INV-000525,CUST-1391,2023-11-26,2023-12-26,2023-12-24,14668.67,30,-2.0,0,1,0,0,-2.0,No Risk,11,4,Large,0.0056116776540875435,0.0,2023-11-26,2023-12-26,2023-12-24
INV-000526,CUST-1313,2024-11-03,2024-12-03,2024-12-12,2501.33,30,9.0,0,1,1,0,9.0,Low Risk,11,4,Medium,0.996010422706604,1.0,2024-11-03,2024-12-03,2024-12-12
INV-000527,CUST-1036,2023-05-31,2023-06-30,2023-06-28,3085.01,30,-2.0,0,1,0,0,-2.0,No Risk,5,2,Medium,0.0759267657995224,0.0,2023-05-31,2023-06-30,2023-06-28
INV-000528,CUST-1173,2023-03-26,2023-04-25,2023-04-29,3070.42,30,4.0,0,1,1,0,4.0,Low Risk,3,1,Medium,0.9444946646690369,1.0,2023-03-26,2023-04-25,2023-04-29
INV-000529,CUST-1020,2023-05-27,2023-07-11,2023-07-14,4805.55,45,3.0,0,1,1,0,3.0,Low Risk,5,2,Medium,0.9982860684394836,1.0,2023-05-27,2023-07-11,2023-07-14
INV-000530,CUST-1321,2024-09-15,2024-10-15,2024-10-11,4121.21,30,-4.0,0,1,0,0,-4.0,No Risk,9,3,Medium,0.2699078917503357,0.0,2024-09-15,2024-10-15,2024-10-11
INV-000531,CUST-1264,2024-01-16,2024-02-15,,3056.31,30,,499,0,0,1,499.0,High Risk,1,1,Medium,,,2024-01-16,2024-02-15,
INV-000532,CUST-1494,2024-07-01,2024-08-15,2024-08-16,2269.68,45,1.0,0,1,1,0,1.0,Low Risk,7,3,Medium,0.9963488578796387,1.0,2024-07-01,2024-08-15,2024-08-16
INV-000533,CUST-1400,2023-10-12,2023-11-11,2023-11-12,9410.23,30,1.0,0,1,1,0,1.0,Low Risk,10,4,Large,0.8978394269943237,1.0,2023-10-12,2023-11-11,2023-11-12
INV-000534,CUST-1142,2024-11-30,2025-01-14,2025-01-17,14332.21,45,3.0,0,1,1,0,3.0,Low Risk,11,4,Large,0.994061291217804,1.0,2024-11-30,2025-01-14,2025-01-17
